time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,District
2010-04-23 00:00:00,28.6,25.8,85.0,,,,5.4,,1010.6,,,Huyện Bình Chánh
2010-04-23 03:00:00,32.4,25.2,66.0,,,340.0,16.6,,1011.5,,,Huyện Bình Chánh
2010-04-23 06:00:00,35.4,25.3,56.0,,,150.0,16.6,,1009.7,,,Huyện Bình Chánh
2010-04-23 09:00:00,32.6,23.8,60.0,,,160.0,25.9,,1007.3,,,Huyện Bình Chánh
2010-04-23 12:00:00,29.2,22.9,69.0,,,140.0,18.4,,1009.8,,,Huyện Bình Chánh
2010-04-23 15:00:00,28.3,23.4,75.0,,,120.0,16.6,,1011.6,,,Huyện Bình Chánh
2010-04-23 18:00:00,28.2,24.0,78.0,,,130.0,16.6,,1010.6,,,Huyện Bình Chánh
2010-04-23 21:00:00,27.3,24.2,83.0,,,100.0,13.0,,1010.5,,,Huyện Bình Chánh
2010-04-24 00:00:00,27.4,23.0,77.0,,,70.0,11.2,,1012.0,,,Huyện Bình Chánh
2010-04-24 03:00:00,33.4,20.2,46.0,,,90.0,18.4,,1013.1,,,Huyện Bình Chánh
2010-04-24 06:00:00,36.5,18.6,35.0,,,120.0,13.0,,1009.9,,,Huyện Bình Chánh
2010-04-24 09:00:00,35.2,20.4,42.0,,,180.0,20.5,,1008.1,,,Huyện Bình Chánh
2010-04-24 12:00:00,30.8,23.2,64.0,,,150.0,22.3,,1009.8,,,Huyện Bình Chánh
2010-04-24 15:00:00,28.1,23.3,75.0,,,130.0,14.8,,1011.3,,,Huyện Bình Chánh
2010-04-24 18:00:00,28.0,22.3,71.0,,,130.0,11.2,,1010.2,,,Huyện Bình Chánh
2010-04-24 21:00:00,27.0,23.3,80.0,,,130.0,11.2,,1009.5,,,Huyện Bình Chánh
2010-04-25 00:00:00,28.0,23.2,75.0,,,110.0,13.0,,1010.8,,,Huyện Bình Chánh
2010-04-25 03:00:00,32.4,21.9,54.0,,,110.0,24.1,,1011.6,,,Huyện Bình Chánh
2010-04-25 06:00:00,36.0,19.5,38.0,,,160.0,7.6,,1009.3,,,Huyện Bình Chánh
2010-04-25 09:00:00,33.1,22.2,53.0,,,160.0,18.4,,1007.8,,,Huyện Bình Chánh
2010-04-25 12:00:00,30.2,21.3,59.0,,,130.0,20.5,,1009.4,,,Huyện Bình Chánh
2010-04-25 15:00:00,28.2,23.3,75.0,,,130.0,14.8,,1011.7,,,Huyện Bình Chánh
2010-04-25 18:00:00,27.2,23.4,80.0,,,130.0,13.0,,1010.9,,,Huyện Bình Chánh
2010-04-25 21:00:00,27.2,23.4,80.0,,,120.0,13.0,,1010.0,,,Huyện Bình Chánh
2010-04-26 00:00:00,28.4,27.2,93.0,,,100.0,13.0,,1012.4,,,Huyện Bình Chánh
2010-04-26 03:00:00,33.4,24.0,58.0,,,130.0,16.6,,1013.9,,,Huyện Bình Chánh
2010-04-26 06:00:00,36.6,19.1,36.0,,,150.0,9.4,,1010.1,,,Huyện Bình Chánh
2010-04-26 09:00:00,34.3,22.4,50.0,,,160.0,22.3,,1008.6,,,Huyện Bình Chánh
2010-04-26 12:00:00,29.2,23.4,71.0,,,150.0,22.3,,1010.3,,,Huyện Bình Chánh
2010-04-26 15:00:00,28.2,24.0,78.0,,,140.0,13.0,,1012.8,,,Huyện Bình Chánh
2010-04-26 18:00:00,27.6,24.0,81.0,,,130.0,14.8,,1012.1,,,Huyện Bình Chánh
2010-04-26 21:00:00,27.2,24.7,86.0,,,120.0,13.0,,1012.6,,,Huyện Bình Chánh
2010-04-27 00:00:00,28.8,24.4,77.0,,,110.0,16.6,,1012.3,,,Huyện Bình Chánh
2010-04-27 03:00:00,32.6,24.6,63.0,,,130.0,14.8,,1013.3,,,Huyện Bình Chánh
2010-04-27 06:00:00,33.6,24.5,59.0,,,150.0,9.4,,1011.2,,,Huyện Bình Chánh
2010-04-27 09:00:00,33.4,23.4,56.0,,,170.0,22.3,,1009.2,,,Huyện Bình Chánh
2010-04-27 12:00:00,29.3,24.4,75.0,,,150.0,5.4,,1010.5,,,Huyện Bình Chánh
2010-04-27 15:00:00,28.3,25.3,84.0,,,150.0,16.6,,1013.0,,,Huyện Bình Chánh
2010-04-27 18:00:00,28.3,24.1,78.0,,,150.0,13.0,,1012.3,,,Huyện Bình Chánh
2010-04-27 21:00:00,28.2,24.0,78.0,,,130.0,7.6,,1011.7,,,Huyện Bình Chánh
2010-04-28 00:00:00,28.4,24.0,77.0,,,,1.8,,1013.4,,,Huyện Bình Chánh
2010-04-28 03:00:00,32.6,22.4,55.0,,,,5.4,,1013.7,,,Huyện Bình Chánh
2010-04-28 06:00:00,33.4,21.2,49.0,,,190.0,7.6,,1010.4,,,Huyện Bình Chánh
2010-04-28 09:00:00,33.2,23.2,56.0,,,160.0,11.2,,1007.7,,,Huyện Bình Chánh
2010-04-28 12:00:00,29.2,23.4,71.0,,,140.0,16.6,,1009.7,,,Huyện Bình Chánh
2010-04-28 15:00:00,28.3,23.2,74.0,,,130.0,16.6,,1011.1,,,Huyện Bình Chánh
2010-04-28 18:00:00,28.0,24.4,81.0,,,140.0,9.4,,1011.0,,,Huyện Bình Chánh
2010-04-28 21:00:00,28.0,24.0,79.0,,,150.0,11.2,,1010.1,,,Huyện Bình Chánh
2010-04-29 00:00:00,28.3,24.1,78.0,,,120.0,9.4,,1011.4,,,Huyện Bình Chánh
2010-04-29 03:00:00,32.5,23.7,60.0,,,140.0,11.2,,1011.9,,,Huyện Bình Chánh
2010-04-29 06:00:00,34.2,23.9,55.0,,,170.0,13.0,,1009.8,,,Huyện Bình Chánh
2010-04-29 09:00:00,32.4,23.1,58.0,,,150.0,20.5,,1007.7,,,Huyện Bình Chánh
2010-04-29 12:00:00,29.6,23.8,71.0,,,130.0,14.8,,1009.6,,,Huyện Bình Chánh
2010-04-29 15:00:00,29.2,24.1,74.0,,,130.0,14.8,,1012.0,,,Huyện Bình Chánh
2010-04-29 18:00:00,28.2,24.8,82.0,,,140.0,7.6,,1011.0,,,Huyện Bình Chánh
2010-04-29 21:00:00,27.6,24.5,83.0,,,110.0,9.4,,1011.1,,,Huyện Bình Chánh
2010-04-30 00:00:00,28.4,24.4,79.0,,,60.0,9.4,,1012.6,,,Huyện Bình Chánh
2010-04-30 03:00:00,32.4,23.9,61.0,,,150.0,9.4,,1013.0,,,Huyện Bình Chánh
2010-04-30 06:00:00,35.0,24.6,55.0,,,150.0,9.4,,1010.3,,,Huyện Bình Chánh
2010-04-30 09:00:00,32.3,24.4,63.0,,,150.0,18.4,,1007.5,,,Huyện Bình Chánh
2010-04-30 12:00:00,29.2,24.1,74.0,,,140.0,16.6,,1010.3,,,Huyện Bình Chánh
2010-04-30 15:00:00,24.3,24.0,98.0,,,,0.0,,1011.0,,,Huyện Bình Chánh
2010-04-30 18:00:00,27.2,25.0,88.0,,,80.0,5.4,,1010.3,,,Huyện Bình Chánh
2010-04-30 21:00:00,26.5,25.6,95.0,,,,3.6,,1009.9,,,Huyện Bình Chánh
2010-05-01 00:00:00,28.8,26.8,89.0,,,,3.6,,1011.2,,,Huyện Bình Chánh
2010-05-01 03:00:00,32.4,24.2,62.0,,,80.0,13.0,,1011.9,,,Huyện Bình Chánh
2010-05-01 06:00:00,34.6,23.3,52.0,,,90.0,11.2,,1009.3,,,Huyện Bình Chánh
2010-05-01 09:00:00,28.2,23.6,76.0,,,200.0,11.2,,1008.1,,,Huyện Bình Chánh
2010-05-01 12:00:00,29.2,24.1,74.0,,,130.0,22.3,,1009.2,,,Huyện Bình Chánh
2010-05-01 15:00:00,29.0,25.0,79.0,,,130.0,9.4,,1011.2,,,Huyện Bình Chánh
2010-05-01 18:00:00,28.3,24.3,79.0,,,90.0,11.2,,1010.0,,,Huyện Bình Chánh
2010-05-01 21:00:00,28.3,24.3,79.0,,,100.0,13.0,,1008.6,,,Huyện Bình Chánh
2010-05-02 00:00:00,29.4,24.3,74.0,,,90.0,16.6,,1010.3,,,Huyện Bình Chánh
2010-05-02 03:00:00,32.4,23.4,59.0,,,80.0,7.6,,1011.8,,,Huyện Bình Chánh
2010-05-02 06:00:00,27.3,25.3,89.0,,,200.0,9.4,,1009.2,,,Huyện Bình Chánh
2010-05-02 09:00:00,28.4,24.2,78.0,,,150.0,11.2,,1007.9,,,Huyện Bình Chánh
2010-05-02 12:00:00,28.0,25.2,85.0,,,130.0,9.4,,1008.9,,,Huyện Bình Chánh
2010-05-02 15:00:00,28.0,25.0,84.0,,,130.0,7.6,,1009.7,,,Huyện Bình Chánh
2010-05-02 18:00:00,27.0,25.4,91.0,,,110.0,11.2,,1008.3,,,Huyện Bình Chánh
2010-05-02 21:00:00,27.0,25.0,89.0,,,100.0,9.4,,1007.0,,,Huyện Bình Chánh
2010-05-03 00:00:00,28.4,25.0,82.0,,,110.0,13.0,,1008.5,,,Huyện Bình Chánh
2010-05-03 03:00:00,32.4,23.6,60.0,,,100.0,18.4,,1009.0,,,Huyện Bình Chánh
2010-05-03 06:00:00,34.3,23.4,53.0,,,130.0,13.0,,1006.4,,,Huyện Bình Chánh
2010-05-03 09:00:00,27.3,25.1,88.0,,,250.0,18.4,,1006.2,,,Huyện Bình Chánh
2010-05-03 12:00:00,29.2,26.4,85.0,,,140.0,14.8,,1006.4,,,Huyện Bình Chánh
2010-05-03 15:00:00,28.4,25.0,82.0,,,100.0,11.2,,1008.7,,,Huyện Bình Chánh
2010-05-03 18:00:00,28.0,25.2,85.0,,,,5.4,,1007.7,,,Huyện Bình Chánh
2010-05-03 21:00:00,27.4,25.4,89.0,,,260.0,9.4,,1006.5,,,Huyện Bình Chánh
2010-05-04 00:00:00,27.2,24.1,83.0,,,,1.8,,1008.2,,,Huyện Bình Chánh
2010-05-04 03:00:00,32.4,23.1,58.0,,,160.0,11.2,,1009.2,,,Huyện Bình Chánh
2010-05-04 06:00:00,32.3,23.3,59.0,,,170.0,13.0,,1006.5,,,Huyện Bình Chánh
2010-05-04 09:00:00,31.4,26.2,74.0,,,270.0,11.2,,1004.6,,,Huyện Bình Chánh
2010-05-04 12:00:00,27.2,25.2,89.0,,,260.0,5.4,,1005.7,,,Huyện Bình Chánh
2010-05-04 15:00:00,27.0,26.3,96.0,,,350.0,3.6,,1007.7,,,Huyện Bình Chánh
2010-05-04 18:00:00,27.0,25.0,89.0,,,,1.8,,1006.8,,,Huyện Bình Chánh
2010-05-04 21:00:00,27.0,25.2,90.0,,,,5.4,,1006.3,,,Huyện Bình Chánh
2010-05-05 00:00:00,28.4,26.2,88.0,,,,5.4,,1008.1,,,Huyện Bình Chánh
2010-05-05 03:00:00,32.4,23.1,58.0,,,110.0,7.6,,1008.6,,,Huyện Bình Chánh
2010-05-05 06:00:00,35.4,22.0,46.0,,,110.0,11.2,,1006.5,,,Huyện Bình Chánh
2010-05-05 09:00:00,35.7,21.6,44.0,,,150.0,13.0,,1004.3,,,Huyện Bình Chánh
2010-05-05 12:00:00,30.3,24.0,69.0,,,140.0,16.6,,1005.2,,,Huyện Bình Chánh
2010-05-05 15:00:00,29.0,25.0,79.0,,,150.0,13.0,,1006.7,,,Huyện Bình Chánh
2010-05-05 18:00:00,28.3,25.9,87.0,,,170.0,11.2,,1006.3,,,Huyện Bình Chánh
2010-05-05 21:00:00,28.2,26.0,88.0,,,150.0,5.4,,1006.2,,,Huyện Bình Chánh
2010-05-06 00:00:00,27.2,26.3,95.0,,,,3.6,,1007.8,,,Huyện Bình Chánh
2010-05-06 03:00:00,31.5,24.6,67.0,,,,5.4,,1008.7,,,Huyện Bình Chánh
2010-05-06 06:00:00,34.6,25.1,58.0,,,,1.8,,1006.6,,,Huyện Bình Chánh
2010-05-06 09:00:00,34.4,23.4,53.0,,,180.0,16.6,,1005.4,,,Huyện Bình Chánh
2010-05-06 12:00:00,31.4,24.3,66.0,,,150.0,18.4,,1005.7,,,Huyện Bình Chánh
2010-05-06 15:00:00,29.2,24.1,74.0,,,150.0,16.6,,1007.1,,,Huyện Bình Chánh
2010-05-06 18:00:00,28.0,25.2,85.0,,,120.0,11.2,,1006.1,,,Huyện Bình Chánh
2010-05-06 21:00:00,28.0,25.2,85.0,,,140.0,9.4,,1005.6,,,Huyện Bình Chánh
2010-05-07 00:00:00,28.6,26.6,89.0,,,160.0,9.4,,1007.1,,,Huyện Bình Chánh
2010-05-07 03:00:00,33.2,24.1,59.0,,,150.0,7.6,,1007.7,,,Huyện Bình Chánh
2010-05-07 06:00:00,35.6,23.9,51.0,,,170.0,9.4,,1006.0,,,Huyện Bình Chánh
2010-05-07 09:00:00,34.0,23.1,53.0,,,140.0,11.2,,1003.9,,,Huyện Bình Chánh
2010-05-07 12:00:00,31.4,23.2,62.0,,,160.0,14.8,,1004.8,,,Huyện Bình Chánh
2010-05-07 15:00:00,29.4,26.2,83.0,,,150.0,14.8,,1007.1,,,Huyện Bình Chánh
2010-05-07 18:00:00,29.0,26.4,86.0,,,,3.6,,1005.1,,,Huyện Bình Chánh
2010-05-07 21:00:00,28.2,26.0,88.0,,,160.0,7.6,,1005.3,,,Huyện Bình Chánh
2010-05-08 00:00:00,28.4,25.6,85.0,,,240.0,3.6,,1006.6,,,Huyện Bình Chánh
2010-05-08 03:00:00,33.4,24.0,58.0,,,110.0,7.6,,1007.3,,,Huyện Bình Chánh
2010-05-08 06:00:00,36.4,24.3,50.0,,,60.0,7.6,,1004.1,,,Huyện Bình Chánh
2010-05-08 09:00:00,31.4,26.2,74.0,,,180.0,18.4,,1002.0,,,Huyện Bình Chánh
2010-05-08 12:00:00,30.6,24.0,68.0,,,150.0,14.8,,1003.4,,,Huyện Bình Chánh
2010-05-08 15:00:00,29.0,25.2,80.0,,,140.0,13.0,,1006.0,,,Huyện Bình Chánh
2010-05-08 18:00:00,29.0,26.0,84.0,,,160.0,16.6,,1005.3,,,Huyện Bình Chánh
2010-05-08 21:00:00,29.2,26.2,84.0,,,180.0,14.8,,1004.7,,,Huyện Bình Chánh
2010-05-09 00:00:00,29.2,26.2,84.0,,,210.0,7.6,,1006.6,,,Huyện Bình Chánh
2010-05-09 03:00:00,32.4,25.2,66.0,,,,5.4,,1007.2,,,Huyện Bình Chánh
2010-05-09 06:00:00,34.6,25.1,58.0,,,230.0,7.6,,1004.9,,,Huyện Bình Chánh
2010-05-09 09:00:00,35.6,24.5,53.0,,,210.0,11.2,,1002.0,,,Huyện Bình Chánh
2010-05-09 12:00:00,31.0,26.0,75.0,,,140.0,13.0,,1003.7,,,Huyện Bình Chánh
2010-05-09 15:00:00,30.0,26.0,79.0,,,150.0,13.0,,1006.1,,,Huyện Bình Chánh
2010-05-09 18:00:00,29.2,25.0,78.0,,,160.0,9.4,,1005.2,,,Huyện Bình Chánh
2010-05-09 21:00:00,28.6,25.0,81.0,,,170.0,11.2,,1004.6,,,Huyện Bình Chánh
2010-05-10 00:00:00,29.4,25.2,78.0,,,170.0,9.4,,1006.5,,,Huyện Bình Chánh
2010-05-10 03:00:00,32.6,23.0,57.0,,,170.0,9.4,,1007.0,,,Huyện Bình Chánh
2010-05-10 06:00:00,36.2,24.8,52.0,,,90.0,7.6,,1004.1,,,Huyện Bình Chánh
2010-05-10 09:00:00,32.4,24.2,62.0,,,240.0,20.5,,1002.2,,,Huyện Bình Chánh
2010-05-10 12:00:00,31.4,25.3,70.0,,,160.0,18.4,,1004.9,,,Huyện Bình Chánh
2010-05-10 15:00:00,29.4,25.4,79.0,,,160.0,11.2,,1006.9,,,Huyện Bình Chánh
2010-05-10 18:00:00,28.3,25.1,83.0,,,,0.0,,1007.0,,,Huyện Bình Chánh
2010-05-10 21:00:00,27.0,25.2,90.0,,,10.0,1.8,,1006.3,,,Huyện Bình Chánh
2010-05-11 00:00:00,28.6,26.0,86.0,,,70.0,5.4,,1007.3,,,Huyện Bình Chánh
2010-05-11 03:00:00,33.6,25.3,62.0,,,140.0,13.0,,1008.2,,,Huyện Bình Chánh
2010-05-11 06:00:00,34.2,23.9,55.0,,,130.0,14.8,,1006.0,,,Huyện Bình Chánh
2010-05-11 09:00:00,33.0,24.2,60.0,,,170.0,20.5,,1004.1,,,Huyện Bình Chánh
2010-05-11 12:00:00,30.4,25.2,74.0,,,140.0,20.5,,1005.5,,,Huyện Bình Chánh
2010-05-11 15:00:00,29.2,25.0,78.0,,,120.0,11.2,,1007.7,,,Huyện Bình Chánh
2010-05-11 18:00:00,28.6,26.2,87.0,,,120.0,16.6,,1006.9,,,Huyện Bình Chánh
2010-05-11 21:00:00,28.0,25.2,85.0,,,110.0,18.4,,1006.0,,,Huyện Bình Chánh
2010-05-12 00:00:00,29.0,24.1,75.0,,,90.0,16.6,,1007.7,,,Huyện Bình Chánh
2010-05-12 03:00:00,34.2,22.0,49.0,,,80.0,22.3,,1008.5,,,Huyện Bình Chánh
2010-05-12 06:00:00,36.4,22.2,44.0,,,120.0,14.8,,1005.9,,,Huyện Bình Chánh
2010-05-12 09:00:00,34.2,23.3,53.0,,,130.0,29.5,,1004.4,,,Huyện Bình Chánh
2010-05-12 12:00:00,30.0,24.4,72.0,,,150.0,18.4,,1006.6,,,Huyện Bình Chánh
2010-05-12 15:00:00,29.0,23.9,74.0,,,120.0,14.8,,1008.4,,,Huyện Bình Chánh
2010-05-12 18:00:00,28.0,24.6,82.0,,,110.0,14.8,,1007.4,,,Huyện Bình Chánh
2010-05-12 21:00:00,28.0,24.2,80.0,,,100.0,13.0,,1006.6,,,Huyện Bình Chánh
2010-05-13 00:00:00,29.4,24.3,74.0,,,100.0,14.8,,1007.9,,,Huyện Bình Chánh
2010-05-13 03:00:00,33.4,23.1,55.0,,,110.0,18.4,,1008.2,,,Huyện Bình Chánh
2010-05-13 06:00:00,37.4,21.1,39.0,,,110.0,14.8,,1005.7,,,Huyện Bình Chánh
2010-05-13 09:00:00,31.6,24.0,64.0,,,130.0,20.5,,1004.7,,,Huyện Bình Chánh
2010-05-13 12:00:00,30.4,24.1,69.0,,,130.0,13.0,,1005.9,,,Huyện Bình Chánh
2010-05-13 15:00:00,29.2,24.8,77.0,,,120.0,13.0,,1007.7,,,Huyện Bình Chánh
2010-05-13 18:00:00,29.0,25.0,79.0,,,120.0,13.0,,1006.8,,,Huyện Bình Chánh
2010-05-13 21:00:00,28.2,26.0,88.0,,,,0.0,,1005.6,,,Huyện Bình Chánh
2010-05-14 00:00:00,29.0,25.4,81.0,,,110.0,14.8,,1006.7,,,Huyện Bình Chánh
2010-05-14 03:00:00,33.6,22.7,53.0,,,120.0,18.4,,1007.5,,,Huyện Bình Chánh
2010-05-14 06:00:00,35.7,23.7,50.0,,,150.0,13.0,,1005.2,,,Huyện Bình Chánh
2010-05-14 09:00:00,32.4,24.5,63.0,,,150.0,22.3,,1003.3,,,Huyện Bình Chánh
2010-05-14 12:00:00,30.2,24.1,70.0,,,140.0,18.4,,1004.6,,,Huyện Bình Chánh
2010-05-14 15:00:00,29.3,24.2,74.0,,,110.0,9.4,,1007.3,,,Huyện Bình Chánh
2010-05-14 18:00:00,29.2,24.1,74.0,,,120.0,16.6,,1006.6,,,Huyện Bình Chánh
2010-05-14 21:00:00,28.3,24.1,78.0,,,130.0,11.2,,1005.6,,,Huyện Bình Chánh
2010-05-15 00:00:00,29.6,25.8,80.0,,,110.0,14.8,,1006.7,,,Huyện Bình Chánh
2010-05-15 03:00:00,33.4,24.6,60.0,,,130.0,18.4,,1007.9,,,Huyện Bình Chánh
2010-05-15 06:00:00,33.2,26.0,66.0,,,110.0,11.2,,1006.3,,,Huyện Bình Chánh
2010-05-15 09:00:00,34.3,24.0,55.0,,,150.0,18.4,,1003.3,,,Huyện Bình Chánh
2010-05-15 12:00:00,30.4,24.8,72.0,,,150.0,20.5,,1004.7,,,Huyện Bình Chánh
2010-05-15 15:00:00,29.3,25.7,81.0,,,120.0,14.8,,1007.7,,,Huyện Bình Chánh
2010-05-15 18:00:00,29.0,26.0,84.0,,,100.0,9.4,,1007.0,,,Huyện Bình Chánh
2010-05-15 21:00:00,28.2,26.4,90.0,,,110.0,11.2,,1006.2,,,Huyện Bình Chánh
2010-05-16 00:00:00,29.0,25.6,82.0,,,110.0,13.0,,1007.2,,,Huyện Bình Chánh
2010-05-16 03:00:00,34.4,24.9,58.0,,,140.0,11.2,,1008.4,,,Huyện Bình Chánh
2010-05-16 06:00:00,35.4,25.3,56.0,,,150.0,18.4,,1006.8,,,Huyện Bình Chánh
2010-05-16 09:00:00,35.4,23.1,49.0,,,150.0,22.3,,1004.6,,,Huyện Bình Chánh
2010-05-16 12:00:00,31.2,25.3,71.0,,,150.0,18.4,,1006.4,,,Huyện Bình Chánh
2010-05-16 15:00:00,29.0,26.0,84.0,,,120.0,13.0,,1008.4,,,Huyện Bình Chánh
2010-05-16 18:00:00,28.0,25.0,84.0,,,110.0,13.0,,1007.8,,,Huyện Bình Chánh
2010-05-16 21:00:00,28.0,25.2,85.0,,,110.0,14.8,,1007.3,,,Huyện Bình Chánh
2010-05-17 00:00:00,29.1,25.3,80.0,,,120.0,18.4,,1008.7,,,Huyện Bình Chánh
2010-05-17 03:00:00,33.4,23.1,55.0,,,120.0,16.6,,1009.5,,,Huyện Bình Chánh
2010-05-17 06:00:00,36.4,21.8,43.0,,,140.0,16.6,,1007.3,,,Huyện Bình Chánh
2010-05-17 09:00:00,34.5,23.2,52.0,,,160.0,25.9,,1004.8,,,Huyện Bình Chánh
2010-05-17 12:00:00,31.2,25.1,70.0,,,130.0,3.6,,1007.0,,,Huyện Bình Chánh
2010-05-17 15:00:00,29.2,25.0,78.0,,,130.0,16.6,,1009.2,,,Huyện Bình Chánh
2010-05-17 18:00:00,29.0,24.6,77.0,,,130.0,14.8,,1008.6,,,Huyện Bình Chánh
2010-05-17 21:00:00,28.3,24.9,82.0,,,140.0,9.4,,1008.4,,,Huyện Bình Chánh
2010-05-18 00:00:00,28.4,23.1,73.0,,,170.0,11.2,,1010.3,,,Huyện Bình Chánh
2010-05-18 03:00:00,33.4,24.0,58.0,,,80.0,13.0,,1008.8,,,Huyện Bình Chánh
2010-05-18 06:00:00,37.6,23.6,45.0,,,100.0,16.6,,1006.8,,,Huyện Bình Chánh
2010-05-18 09:00:00,32.7,27.2,73.0,,,150.0,20.5,,1005.0,,,Huyện Bình Chánh
2010-05-18 12:00:00,30.3,25.4,75.0,,,140.0,20.5,,1007.6,,,Huyện Bình Chánh
2010-05-18 15:00:00,30.2,26.4,80.0,,,130.0,11.2,,1009.4,,,Huyện Bình Chánh
2010-05-18 18:00:00,29.3,26.1,83.0,,,130.0,7.6,,1009.5,,,Huyện Bình Chánh
2010-05-18 21:00:00,27.0,26.1,95.0,,,310.0,5.4,,1009.0,,,Huyện Bình Chánh
2010-05-19 00:00:00,29.1,27.3,90.0,,,20.0,3.6,,1010.4,,,Huyện Bình Chánh
2010-05-19 03:00:00,33.3,24.2,59.0,,,110.0,9.4,,1010.8,,,Huyện Bình Chánh
2010-05-19 06:00:00,35.6,22.2,46.0,,,110.0,14.8,,1007.8,,,Huyện Bình Chánh
2010-05-19 09:00:00,33.3,22.1,52.0,,,150.0,22.3,,1006.0,,,Huyện Bình Chánh
2010-05-19 12:00:00,31.2,26.5,76.0,,,160.0,20.5,,1008.1,,,Huyện Bình Chánh
2010-05-19 15:00:00,28.4,24.2,78.0,,,,1.8,,1009.1,,,Huyện Bình Chánh
2010-05-19 18:00:00,27.4,24.1,82.0,,,270.0,3.6,,1008.9,,,Huyện Bình Chánh
2010-05-19 21:00:00,26.5,24.2,87.0,,,,1.8,,1008.0,,,Huyện Bình Chánh
2010-05-20 00:00:00,28.5,24.9,81.0,,,,5.4,,1009.9,,,Huyện Bình Chánh
2010-05-20 03:00:00,33.4,25.9,65.0,,,200.0,7.6,,1010.5,,,Huyện Bình Chánh
2010-05-20 06:00:00,36.8,23.3,46.0,,,,3.6,,1007.9,,,Huyện Bình Chánh
2010-05-20 09:00:00,32.4,22.2,55.0,,,200.0,9.4,,1007.0,,,Huyện Bình Chánh
2010-05-20 12:00:00,29.4,24.7,76.0,,,,5.4,,1009.0,,,Huyện Bình Chánh
2010-05-20 15:00:00,30.0,26.0,79.0,,,130.0,11.2,,1010.1,,,Huyện Bình Chánh
2010-05-20 18:00:00,29.0,26.0,84.0,,,130.0,13.0,,1009.0,,,Huyện Bình Chánh
2010-05-20 21:00:00,29.0,26.0,84.0,,,100.0,9.4,,1008.6,,,Huyện Bình Chánh
2010-05-21 00:00:00,30.2,26.4,80.0,,,120.0,9.4,,1009.9,,,Huyện Bình Chánh
2010-05-21 03:00:00,33.4,25.1,62.0,,,170.0,18.4,,1010.1,,,Huyện Bình Chánh
2010-05-21 06:00:00,34.6,24.5,56.0,,,130.0,13.0,,1008.2,,,Huyện Bình Chánh
2010-05-21 09:00:00,32.4,23.1,58.0,,,150.0,20.5,,1005.5,,,Huyện Bình Chánh
2010-05-21 12:00:00,28.2,25.0,83.0,,,290.0,14.8,,1008.7,,,Huyện Bình Chánh
2010-05-21 15:00:00,28.0,23.2,75.0,,,180.0,9.4,,1009.7,,,Huyện Bình Chánh
2010-05-21 18:00:00,27.3,22.9,77.0,,,310.0,3.6,,1009.4,,,Huyện Bình Chánh
2010-05-21 21:00:00,27.2,24.1,83.0,,,,1.8,,1009.0,,,Huyện Bình Chánh
2010-05-22 00:00:00,28.2,25.4,85.0,,,,0.0,,1010.2,,,Huyện Bình Chánh
2010-05-22 03:00:00,32.4,24.7,64.0,,,260.0,14.8,,1010.4,,,Huyện Bình Chánh
2010-05-22 06:00:00,34.2,25.3,60.0,,,260.0,14.8,,1007.9,,,Huyện Bình Chánh
2010-05-22 09:00:00,34.5,24.5,56.0,,,300.0,13.0,,1005.9,,,Huyện Bình Chánh
2010-05-22 12:00:00,25.3,23.2,88.0,,,250.0,9.4,,1008.4,,,Huyện Bình Chánh
2010-05-22 15:00:00,28.3,24.1,78.0,,,190.0,14.8,,1009.9,,,Huyện Bình Chánh
2010-05-22 18:00:00,27.4,24.3,83.0,,,210.0,13.0,,1008.1,,,Huyện Bình Chánh
2010-05-22 21:00:00,27.4,24.3,83.0,,,210.0,7.6,,1007.3,,,Huyện Bình Chánh
2010-05-23 00:00:00,28.0,25.4,86.0,,,,1.8,,1009.0,,,Huyện Bình Chánh
2010-05-23 03:00:00,33.6,25.0,61.0,,,270.0,11.2,,1009.2,,,Huyện Bình Chánh
2010-05-23 06:00:00,35.6,23.9,51.0,,,260.0,14.8,,1006.5,,,Huyện Bình Chánh
2010-05-23 09:00:00,36.2,23.1,47.0,,,250.0,13.0,,1004.3,,,Huyện Bình Chánh
2010-05-23 12:00:00,32.0,24.6,65.0,,,190.0,16.6,,1005.9,,,Huyện Bình Chánh
2010-05-23 15:00:00,29.4,26.4,84.0,,,220.0,18.4,,1007.7,,,Huyện Bình Chánh
2010-05-23 18:00:00,28.0,25.8,88.0,,,220.0,1.8,,1006.5,,,Huyện Bình Chánh
2010-05-23 21:00:00,27.6,26.4,93.0,,,220.0,13.0,,1006.3,,,Huyện Bình Chánh
2010-05-24 00:00:00,28.7,25.5,83.0,,,210.0,11.2,,1008.0,,,Huyện Bình Chánh
2010-05-24 03:00:00,32.5,26.1,69.0,,,240.0,14.8,,1008.7,,,Huyện Bình Chánh
2010-05-24 06:00:00,36.4,23.3,47.0,,,240.0,18.4,,1006.3,,,Huyện Bình Chánh
2010-05-24 09:00:00,36.2,22.4,45.0,,,230.0,11.2,,1003.3,,,Huyện Bình Chánh
2010-05-24 12:00:00,32.2,27.0,74.0,,,160.0,14.8,,1005.0,,,Huyện Bình Chánh
2010-05-24 15:00:00,31.0,25.6,73.0,,,200.0,14.8,,1006.0,,,Huyện Bình Chánh
2010-05-24 18:00:00,28.0,26.2,90.0,,,230.0,16.6,,1005.7,,,Huyện Bình Chánh
